articles/2005_anti-Japanese_demonstrations.txt	 China	 [('China', 36), ('Japan', 27), ('War', 20), ('Korea', 19), ('South', 18), ('[', 17), (']', 16), ('PRC', 11), ('World', 11), ('Iraq', 11), ("Japan's", 11), ('April', 11), ('Republic', 10), ('History', 10), ('},', 10)]
articles/2005_Birmingham_race_riots.txt	 ^	 [('^', 14), ('Birmingham', 13), ('},', 10), ('October', 10), ('March', 9), ('England', 8), ('Handsworth', 8), ('West', 7), ('November', 7), ('Wikipedia', 6), ('[', 6), ('Caribbean', 6), ('Lozells', 6), ('Birmingham,', 6), ('Pakistani', 5)]
articles/2005_civil_unrest_in_France.txt	 November	 [('November', 71), ('France', 23), (']', 23), ('[', 20), ('October', 17), ('Paris', 17), ('French', 17), ('^', 16), ('Le', 14), ('BBC', 12), ('New', 12), ('Times', 11), ('Gaham', 10), ('|', 10), ('},', 10)]
articles/2005_Cronulla_riots.txt	 December	 [('December', 96), ('Cronulla', 48), ('Sydney', 40), ('Morning', 24), ('Herald', 23), ('[', 14), ('Eastern', 14), ('New', 14), ('January', 14), ('South', 14), ('Wales', 13), ('AAP', 13), ('Police', 13), (']', 13), ('Australia', 12)]
articles/2005_Maldives_civil_unrest.txt	 August	 [('August', 17), ('Nasheed', 13), ('},', 10), ('Dhunfini', 9), ('MDP', 9), ('Mohamed', 8), ('Maldives', 7), ('Wikipedia', 6), ('Mal\xc3\xa9', 6), ('Republican', 5), ('See', 5), ('NSS', 5), ('Atoll', 5), ('Abdul', 4), ('Friday', 4)]
articles/2005_Toledo_Riot.txt	 Toledo	 [('Toledo', 21), ('},', 10), ('NSM', 10), ('North', 9), ('Ohio', 8), ('Wikipedia', 6), ('See', 5), ('A', 5), ('United', 4), ('Toledo,', 4), ('Blade.', 4), ('Socialist', 4), ('[', 4), ('National', 4), ('End', 4)]
articles/2006_Aligarh_Riots.txt	 April	 [('April', 12), ('},', 10), ('Aligarh', 7), ('India', 6), ('Wikipedia', 6), ('Hindu', 5), ('See', 5), ('Uttar', 5), ('Muslim', 4), ('Pradesh', 4), ('[', 4), ('Riots', 4), (']', 4), ('Navami', 4), ('Migrate', 3)]
articles/2006_civil_unrest_in_San_Salvador_Atenco.txt	 Atenco	 [('Atenco', 10), ('},', 10), ('San', 9), ('Salvador', 9), ('Mexico', 8), ('Wikipedia', 6), ('[', 5), ('National', 5), ('Police', 5), (']', 5), ('Commission', 4), ('Human', 4), ('Migrate', 3), ('Texcoco', 3), ('CNDH', 3)]
articles/2006_Dublin_riots.txt	 Dublin	 [('Dublin', 32), ('Street', 20), ("O'Connell", 17), ('Sinn', 10), ('},', 10), ('F\xc3\xa9in', 10), ('Ulster', 9), ('^', 9), ('\xe2\x80\x93', 9), ('Love', 7), ('Orange', 7), ('Republican', 7), ('Ireland', 7), ('Wikipedia', 6), ('RT\xc3\x89', 6)]
articles/2006_labor_protests_in_France.txt	 March	 [('March', 40), ('France', 17), ('[', 17), ('April', 15), (']', 12), ('},', 10), ('Archived', 10), ('Assistance', 10), ('Juridique', 9), ('Collectif', 9), ('March,', 8), ('CPE', 7), ('^', 7), ('May', 7), ('Wikipedia', 6)]
articles/2006_Mangalore_riots.txt	 ISBN	 [('ISBN', 64), ('India', 41), ('Muslims', 39), ('Press.', 30), ('University', 29), ('Hindu', 25), ('Gujarat', 21), ('Muslim', 18), ('[', 14), ('Violence', 14), (']', 14), ('Hindus', 13), ('Routledge.', 11), ('},', 10), ('Riots', 9)]
articles/2006_Nuku%27alofa_riots.txt	 <div	 [('<div', 47), ('<a', 43), ('</div>', 38), ('<span', 37), ('<li', 31), ('New', 24), ('Retrieved', 17), ('</ul>', 15), ('Zealand', 14), ('November', 12), ('<ul>', 12), ('},', 10), ('Tonga', 9), ('Tongan', 9), ('</tr>', 8)]
articles/2006_protests_in_Hungary.txt	 ^	 [('^', 42), ('September', 37), ('(Hungarian)', 33), ('Hungary', 28), ('Budapest', 24), ('Hungarian', 22), ('Gyurcs\xc3\xa1ny', 20), ('Day', 19), (']', 17), ('Fidesz', 16), ('Square', 16), ('Ferenc', 14), ('[', 13), ('News', 13), ("Gyurcs\xc3\xa1ny's", 12)]
articles/2006_Stanley_Cup_playoffs#Western_Conference.txt	 –	 [('\xe2\x80\x93', 301), ('No', 185), ('(1)', 148), ('First', 98), ('(2)', 96), ('Goalie', 83), ('Third', 83), ('Recap', 83), ('Game', 73), ('Second', 67), ('Carolina', 62), ('(3)', 61), ('Edmonton', 57), ('Conference', 55), ('Buffalo', 45)]
articles/2007%E2%80%932008_Kenyan_crisis.txt	 <a	 [('<a', 174), ('January', 113), ('<span', 92), ('Retrieved', 74), ('February', 70), ('<div', 69), ('<li><a', 65), ('Kenya', 64), ('</div>', 58), ('Kibaki', 58), ('Odinga', 53), ('ODM', 44), ('<li', 43), ('Kenyan', 39), ('April', 39)]
articles/2007%E2%80%932008_world_food_price_crisis.txt	 <li><a	 [('<li><a', 284), ('<a', 256), ('<span', 106), ('</ul>', 97), ('<ul>', 88), ('<div', 83), ('April', 77), ('</div>', 71), ('Food', 68), ('</tr>', 62), ('</li>', 58), ('<li', 52), ('United', 45), ('Retrieved', 42), ('<td', 36)]
